SK_ID_CURR,Contrat,Genre,Voiture,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,OCCUPATION_TYPE,REGION_RATING_CLIENT_W_CITY,REG_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,Age,Duree,Anciennete,count,max,ANCxCRED,ANC_par_CRED,Anc_Age,TARGET
141484,0.0,1.0,1.0,755190.0,3.0,4.0,1.0,0.020246,-897.0,-2991.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,-1617.0,61.26849315068493,20.713404097753642,0.0,1.0,-641.0,0.0,0.0,0.0,0.0
407522,0.0,0.0,0.0,715500.0,1.0,4.0,1.0,0.031329,-12013.0,-3704.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,-1578.0,55.97260273972603,23.503325942350333,4.284931506849315,3.0,-241.0,3065868.4931506845,5.988723280013019e-06,0.07655408712677435,0.0
223323,0.0,0.0,0.0,333000.0,7.0,4.0,1.0,0.015221,-5774.0,-2334.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1311.0,51.71506849315068,17.301847089081132,4.021917808219178,0.0,0.0,1339298.6301369863,1.2077831255913447e-05,0.07777071413435051,1.0
307180,0.0,0.0,0.0,760225.5,3.0,4.0,1.0,0.028663,-12526.0,-4293.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-744.0,57.68493150684932,23.604722649154674,0.0,2.0,-76.0,0.0,0.0,0.0,0.0
129760,0.0,0.0,0.0,1080000.0,7.0,4.0,1.0,0.026392,-3013.0,-165.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-2464.0,45.701369863013696,34.06187908032926,4.3123287671232875,2.0,-1067.0,4657315.06849315,3.992897006595637e-06,0.09435885138780649,0.0
383657,0.0,0.0,0.0,792162.0,1.0,4.0,1.0,0.010276,-7390.0,-4093.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1152.0,56.443835616438356,21.58097339708226,3.7205479452054795,0.0,0.0,2947276.701369863,4.696700858164718e-06,0.06591593049218522,0.0
409900,0.0,1.0,1.0,720000.0,7.0,4.0,1.0,0.005002,-7147.0,-3974.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,55.0,0.0,-1246.0,43.92328767123288,34.20265070542967,4.912328767123288,0.0,0.0,3536876.7123287674,6.822678843226789e-06,0.11183882235528943,0.0
140388,1.0,1.0,0.0,315000.0,7.0,1.0,1.0,0.072508,-618.0,-4238.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,-228.0,57.64109589041096,20.0,2.1534246575342464,0.0,0.0,678328.7671232877,6.8362687540769725e-06,0.03735919007557393,0.0
175592,1.0,0.0,0.0,405000.0,7.0,4.0,1.0,0.022625,-8462.0,-3176.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,-1969.0,37.27945205479452,20.0,2.695890410958904,1.0,-2901.0,1091835.6164383562,6.656519533231862e-06,0.07231571985007718,0.0
374466,0.0,1.0,0.0,528318.0,4.0,4.0,1.0,0.018801,-676.0,-2810.0,1.0,1.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,-176.0,29.528767123287672,19.49261165532127,1.8684931506849316,3.0,-101.0,987158.5643835617,3.5366827378301168e-06,0.06327704583410651,0.0
119116,0.0,0.0,0.0,1006920.0,7.0,4.0,1.0,0.00963,-6758.0,-3401.0,1.0,0.0,1.0,14.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,-2353.0,54.41095890410959,23.53139131349248,6.701369863013698,6.0,-131.0,6747743.342465754,6.655315082641817e-06,0.12316213494461227,0.0
415679,0.0,0.0,0.0,135000.0,7.0,4.0,1.0,0.0096569999999999,-4264.0,-889.0,1.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,46.0,0.0,-621.0,27.145205479452056,13.374944271065537,2.2054794520547945,3.0,-51.0,297739.72602739726,1.6336884830035516e-05,0.0812474767864352,0.0
338952,0.0,1.0,0.0,765261.0,3.0,4.0,1.0,0.007305,-5613.0,-2343.0,0.0,0.0,1.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,-1112.0,60.323287671232876,25.10822382991289,0.0,1.0,-116.0,0.0,0.0,0.0,0.0
375938,0.0,1.0,0.0,478836.0,7.0,1.0,5.0,0.025164,-1663.0,-4298.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,47.0,1.0,-23.0,40.136986301369866,16.27282459091604,10.361643835616439,2.0,-79.0,4961528.087671233,2.163923313121077e-05,0.25815699658703073,0.0
132229,0.0,0.0,0.0,1471608.0,3.0,4.0,1.0,0.010032,-3229.0,-4296.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1554.0,57.11506849315069,27.772738853503185,0.0,4.0,-1128.0,0.0,0.0,0.0,0.0
195507,0.0,1.0,0.0,675000.0,7.0,1.0,1.0,0.028663,-7367.0,-4665.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-219.0,37.14794520547945,18.434312400147473,0.8027397260273973,0.0,0.0,541849.3150684931,1.189244038559107e-06,0.021609263220001475,0.0
370679,0.0,1.0,1.0,381528.0,7.0,4.0,1.0,0.031329,-2492.0,-4559.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,-1657.0,42.054794520547944,21.29716151720673,6.978082191780822,5.0,-64.0,2662333.7424657536,1.828982982056578e-05,0.165928338762215,0.0
160765,0.0,0.0,0.0,450000.0,1.0,1.0,1.0,0.0060079999999999,-242.0,-3303.0,1.0,1.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,-7.0,30.526027397260275,37.90750568612585,4.065753424657534,1.0,-343.0,1829589.0410958903,9.035007610350075e-06,0.13318973254352898,0.0
177171,0.0,0.0,0.0,254700.0,7.0,4.0,4.0,0.0072739999999999,-4036.0,-4058.0,1.0,1.0,1.0,14.0,2.0,0.0,1.0,1.0,0.0,42.0,0.0,-305.0,33.035616438356165,15.239633817985998,5.049315068493151,2.0,-342.0,1286060.5479452056,1.982455857280389e-05,0.1528445845082103,1.0
184069,0.0,0.0,0.0,1078200.0,3.0,4.0,1.0,0.035792,-5603.0,-2900.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1416.0,55.07945205479452,34.06312197895934,0.0,3.0,-369.0,0.0,0.0,0.0,0.0
201794,0.0,0.0,0.0,398223.0,1.0,4.0,1.0,0.006852,-7546.0,-1773.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,49.97260273972603,14.300904977375566,11.841095890410958,0.0,0.0,4715396.728767123,2.9734836738237014e-05,0.23695175438596489,0.0
288738,1.0,0.0,0.0,180000.0,3.0,4.0,1.0,0.010032,-4929.0,-3634.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1291.0,55.02191780821918,20.0,0.0,3.0,-857.0,0.0,0.0,0.0,0.0
319581,0.0,0.0,0.0,634482.0,7.0,1.0,1.0,0.019101,-3705.0,-2287.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,-2258.0,51.676712328767124,33.96675499879547,16.90684931506849,1.0,-240.0,10727091.567123286,2.6646696541538595e-05,0.32716573003923227,0.0
247824,0.0,0.0,1.0,536917.5,7.0,4.0,1.0,0.018801,-1392.0,-2135.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,-1048.0,33.323287671232876,21.46725440806045,12.810958904109588,3.0,-128.0,6878428.02739726,2.3860199945260844e-05,0.38444462714790756,0.0
141351,0.0,0.0,0.0,270000.0,7.0,4.0,1.0,0.031329,-9301.0,-871.0,1.0,1.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-754.0,47.50958904109589,14.966325767024195,6.120547945205479,0.0,0.0,1652547.9452054794,2.2668696093353627e-05,0.12882763393114582,0.0
414842,0.0,1.0,1.0,545040.0,7.0,4.0,1.0,0.006852,-7073.0,-1868.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,1.0,7.0,0.0,-182.0,39.21369863013699,20.45945945945946,1.4,4.0,-123.0,763056.0,2.568618816967562e-06,0.03570180954377139,0.0
339572,0.0,1.0,0.0,1336500.0,7.0,1.0,1.0,0.010147,-5306.0,-4433.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-680.0,44.85479452054795,34.20082911100875,8.526027397260274,0.0,0.0,11395035.616438355,6.379369545275177e-06,0.19008062545809917,0.0
444702,0.0,1.0,1.0,918000.0,7.0,1.0,1.0,0.0145199999999999,-2710.0,-4181.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,41.794520547945204,36.17662706153573,4.926027397260274,2.0,-773.0,4522093.150684931,5.366042916405527e-06,0.11786299573910193,0.0
131102,0.0,0.0,1.0,1256400.0,1.0,4.0,1.0,0.04622,-1588.0,-2677.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0,1.0,11.0,0.0,-737.0,27.435616438356163,34.203111601127034,6.93972602739726,3.0,-299.0,8719071.780821918,5.523500499361079e-06,0.25294587577391653,0.0
386533,0.0,0.0,1.0,314100.0,7.0,1.0,2.0,0.006629,-4139.0,-4640.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,-113.0,39.38630136986301,22.49436029648727,0.8082191780821918,2.0,-180.0,253861.64383561644,2.573126959828691e-06,0.02052031163049527,0.0
300094,0.0,0.0,0.0,454500.0,7.0,4.0,1.0,0.01885,-5162.0,-3216.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-907.0,54.04931506849315,27.62582056892779,2.6876712328767125,3.0,-10.0,1221546.575342466,5.913468059134681e-06,0.049726277372262775,0.0
348263,0.0,0.0,0.0,314100.0,7.0,4.0,1.0,0.014464,-7395.0,-4798.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,-722.0,36.43561643835616,18.951941352158567,1.9753424657534246,0.0,0.0,620455.0684931506,6.288896739106732e-06,0.05421460260169938,0.0
301683,1.0,1.0,0.0,855000.0,7.0,4.0,1.0,0.005002,-8122.0,-4283.0,1.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,-752.0,43.3041095890411,10.0,5.232876712328767,1.0,-1081.0,4474109.589041095,6.120323640150604e-06,0.1208401872706567,0.0
313705,0.0,0.0,0.0,481176.0,1.0,4.0,1.0,0.011703,-3999.0,-1886.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,51.0,0.0,-464.0,25.224657534246575,18.344141362154744,0.5671232876712329,1.0,-213.0,272886.1150684932,1.1786192321961878e-06,0.022482893450635387,0.0
267995,0.0,1.0,0.0,521280.0,1.0,4.0,1.0,0.01885,-360.0,-3840.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-1375.0,30.70958904109589,26.802406293382692,1.8493150684931507,1.0,-502.0,964010.9589041097,3.547642473321729e-06,0.06021946650013383,0.0
328123,0.0,0.0,1.0,360000.0,7.0,4.0,1.0,0.025164,-1423.0,-4851.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,37.14520547945205,18.310826276035705,16.293150684931508,0.0,0.0,5865534.2465753425,4.525875190258752e-05,0.43863401681663966,0.0
135301,0.0,0.0,0.0,254700.0,3.0,4.0,1.0,0.035792,-12600.0,-4266.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-275.0,66.54246575342465,17.74851050486046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181192,0.0,0.0,1.0,1461289.5,1.0,1.0,1.0,0.0196889999999999,-5667.0,-3727.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,31.926027397260274,18.738084246970573,1.1452054794520548,1.0,-2919.0,1673476.7424657533,7.836951401156682e-07,0.035870591264052176,0.0
131999,0.0,0.0,0.0,225000.0,1.0,1.0,1.0,0.02461,-4756.0,-2761.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-2.0,28.438356164383563,10.695187165775401,3.695890410958904,2.0,-68.0,831575.3424657534,1.6426179604261796e-05,0.12996146435452793,0.0
142657,0.0,1.0,1.0,697500.0,1.0,4.0,1.0,0.032561,-3114.0,-1161.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,-3194.0,48.271232876712325,26.257834999152973,8.553424657534247,2.0,-792.0,5966013.698630137,1.2262974419403939e-05,0.17719507350019867,0.0
327279,1.0,0.0,0.0,180000.0,4.0,2.0,1.0,0.003069,-712.0,-1672.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,28.0,0.0,-311.0,32.50684931506849,20.0,4.295890410958904,1.0,-499.0,773260.2739726028,2.386605783866058e-05,0.13215339233038348,0.0
322183,0.0,0.0,0.0,485901.0,7.0,3.0,1.0,0.01885,-5728.0,-3995.0,1.0,0.0,0.0,18.0,2.0,0.0,1.0,1.0,0.0,38.0,0.0,-215.0,41.45753424657534,19.003519887363606,1.4082191780821918,2.0,-53.0,684255.1068493151,2.8981606913387538e-06,0.03396775046259582,0.0
212414,0.0,0.0,1.0,787131.0,7.0,4.0,1.0,0.025164,-2639.0,-55.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,42.0,1.0,-617.0,25.8,25.587770626097132,3.0904109589041098,0.0,0.0,2432558.268493151,3.9261710679723065e-06,0.11978337050015929,1.0
428323,0.0,0.0,0.0,254700.0,3.0,4.0,1.0,0.00963,-2123.0,-3341.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-897.0,67.37260273972603,10.212919523637677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326769,0.0,1.0,0.0,414792.0,7.0,4.0,1.0,0.00496,-5590.0,-2033.0,1.0,0.0,1.0,18.0,2.0,0.0,0.0,1.0,1.0,55.0,0.0,-468.0,32.676712328767124,18.32889242394114,3.4876712328767123,0.0,0.0,1446658.1260273973,8.408241318243149e-06,0.10673262345937788,0.0
342117,0.0,0.0,1.0,889515.0,7.0,4.0,1.0,0.01885,-7066.0,-5029.0,1.0,1.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-375.0,37.38356164383562,34.03409090909091,10.30958904109589,0.0,0.0,9170534.09589041,1.1590123877726503e-05,0.275778673506779,0.0
165675,0.0,1.0,0.0,339241.5,7.0,4.0,1.0,0.0196889999999999,-2479.0,-1286.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,-196.0,29.136986301369863,21.277730736663845,1.5945205479452054,0.0,0.0,540927.5424657534,4.700252026786833e-06,0.054724964739069105,0.0
168173,0.0,0.0,0.0,679500.0,3.0,4.0,1.0,0.072508,-98.0,-3966.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.673972602739724,23.498288204170557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101530,1.0,1.0,0.0,180000.0,7.0,4.0,1.0,0.018634,-7584.0,-4455.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-1149.0,37.20821917808219,20.0,3.249315068493151,1.0,-2149.0,584876.7123287672,1.8051750380517505e-05,0.08732788454458436,0.0
149353,0.0,0.0,0.0,1125000.0,7.0,4.0,1.0,0.025164,-915.0,-4522.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-1885.0,44.0958904109589,34.06458645592043,12.893150684931507,3.0,-180.0,14504794.520547945,1.1460578386605785e-05,0.29238894066480275,1.0
292761,0.0,0.0,0.0,138474.0,4.0,4.0,1.0,0.031329,-9634.0,-2880.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-290.0,53.1972602739726,14.180645161290322,4.586301369863014,3.0,-156.0,635083.495890411,3.312030684361695e-05,0.08621311222124942,0.0
202747,0.0,1.0,0.0,808650.0,3.0,4.0,1.0,0.018634,-1802.0,-3529.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1694.0,56.43835616438356,27.219024538018783,0.0,4.0,-137.0,0.0,0.0,0.0,0.0
193021,0.0,0.0,0.0,225000.0,3.0,4.0,5.0,0.015221,-5259.0,-3924.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-173.0,63.084931506849315,26.52519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432055,0.0,0.0,1.0,640080.0,7.0,1.0,1.0,0.007114,-4879.0,-1754.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,47.0,0.0,-1058.0,31.410958904109588,21.35735735735736,3.347945205479452,0.0,0.0,2142952.7671232875,5.230510569740426e-06,0.10658525948539031,0.0
159350,0.0,0.0,0.0,239850.0,7.0,4.0,1.0,0.016612,-11217.0,-100.0,1.0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,33.0,1.0,-288.0,32.99452054794521,9.239036228115792,0.4986301369863014,0.0,0.0,119596.43835616439,2.0789248988380294e-06,0.015112513493315619,0.0
313814,1.0,1.0,1.0,450000.0,7.0,4.0,1.0,0.018634,-4398.0,-5238.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-393.0,43.558904109589044,20.0,4.1068493150684935,3.0,-372.0,1848082.1917808221,9.12633181126332e-06,0.0942826592867476,0.0
186790,0.0,1.0,1.0,1221354.0,7.0,4.0,1.0,0.030755,-726.0,-4061.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,-2140.0,41.87397260273973,34.075580665411174,2.8164383561643835,1.0,-205.0,3439868.2520547947,2.3059967512812694e-06,0.06725987961266684,0.0
183343,0.0,1.0,1.0,343800.0,1.0,4.0,1.0,0.04622,-2846.0,-2838.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,51.0,1.0,0.0,30.041095890410958,20.400534045393858,2.4136986301369863,2.0,-40.0,829829.5890410959,7.0206475571174705e-06,0.08034655722754218,0.0
188208,0.0,0.0,0.0,927612.0,7.0,4.0,1.0,0.025164,-3226.0,-4109.0,1.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1733.0,36.084931506849315,17.864286333304445,2.2986301369863016,5.0,-111.0,2132236.898630137,2.4780081941439974e-06,0.06370055424796903,0.0
161313,0.0,1.0,1.0,152820.0,1.0,4.0,1.0,0.031329,-7708.0,-1354.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1076.0,48.76438356164383,9.213239283776451,3.7643835616438355,0.0,0.0,575273.095890411,2.463279388590391e-05,0.07719534805326142,0.0
393529,0.0,0.0,0.0,545040.0,7.0,4.0,1.0,0.035792,-414.0,-2115.0,1.0,1.0,0.0,14.0,2.0,0.0,0.0,1.0,1.0,42.0,0.0,-330.0,50.86027397260274,20.560176540485486,3.780821917808219,0.0,0.0,2060699.1780821919,6.936778801203983e-06,0.07433742727860375,1.0
166496,0.0,1.0,1.0,622188.0,7.0,4.0,1.0,0.04622,-10248.0,-2148.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,-2.0,50.92602739726028,31.639359267734555,0.6301369863013698,0.0,0.0,392063.6712328767,1.0127758592280304e-06,0.012373574349042392,0.0
423340,0.0,1.0,1.0,321574.5,3.0,4.0,1.0,0.030755,-256.0,-4467.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,1.0,-622.0,63.323287671232876,20.39412100456621,0.0,3.0,-453.0,0.0,0.0,0.0,0.0
201542,0.0,0.0,1.0,1800000.0,4.0,4.0,1.0,0.00702,-6730.0,-4541.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,-750.0,39.273972602739725,37.803610244778376,15.92876712328767,1.0,-476.0,28671780.821917806,8.84931506849315e-06,0.4055807464248343,0.0
153423,0.0,0.0,0.0,1550853.0,7.0,1.0,1.0,0.035792,-9851.0,-3976.0,1.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-2.0,55.983561643835614,19.652942518248175,14.098630136986301,2.0,-286.0,21864902.84383562,9.09088749029489e-06,0.2518351766663404,0.0
140644,0.0,0.0,0.0,432661.5,1.0,1.0,1.0,0.022625,-6178.0,-3260.0,1.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,-511.0,32.99452054794521,18.99012443215485,0.3643835616438356,1.0,-342.0,157654.7383561644,8.421908620106841e-07,0.011043759860499875,0.0
104600,1.0,0.0,0.0,270000.0,6.0,4.0,1.0,0.018029,-4219.0,-4212.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-49.0,43.69041095890411,20.0,0.0,1.0,-32.0,0.0,0.0,0.0,0.0
113120,1.0,1.0,1.0,270000.0,4.0,4.0,4.0,0.020246,-4275.0,-4504.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,41.0,0.0,-1043.0,32.81917808219178,20.0,5.994520547945205,4.0,-59.0,1618520.5479452054,2.2201927955352614e-05,0.18265297604140576,0.0
148556,0.0,0.0,0.0,208512.0,7.0,4.0,1.0,0.032561,-8919.0,-4382.0,1.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,-648.0,43.175342465753424,13.265387918694532,2.0082191780821916,2.0,-1006.0,418737.79726027395,9.6311923442401e-06,0.04651310362332635,0.0
250964,0.0,0.0,0.0,735579.0,3.0,4.0,1.0,0.0031219999999999,-1553.0,-2069.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,50.76712328767123,22.611979526905518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282743,0.0,1.0,0.0,427450.5,7.0,4.0,1.0,0.00823,-5144.0,-3912.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,43.443835616438356,22.546641348207928,7.221917808219178,0.0,0.0,3087012.378082192,1.6895331291504345e-05,0.16623573185344012,1.0
108627,0.0,0.0,0.0,822942.0,3.0,4.0,1.0,0.01885,-6845.0,-4194.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1575.0,64.92602739726027,31.001186641803695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201010,0.0,1.0,0.0,848745.0,3.0,4.0,1.0,0.020713,-5918.0,-4128.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,1.0,-1241.0,62.33972602739726,19.526866135210685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117035,0.0,0.0,0.0,1227901.5,3.0,4.0,1.0,0.020246,-6881.0,-4256.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,-535.0,56.772602739726025,26.254883094390454,0.0,2.0,-904.0,0.0,0.0,0.0,0.0
426043,0.0,0.0,0.0,630747.0,3.0,4.0,1.0,0.030755,-10307.0,-3747.0,0.0,0.0,0.0,18.0,2.0,0.0,1.0,0.0,0.0,57.0,2.0,-182.0,56.038356164383565,30.805714285714284,0.0,3.0,-58.0,0.0,0.0,0.0,1.0
253653,0.0,1.0,0.0,103500.0,7.0,4.0,1.0,0.028663,-395.0,-2578.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1888.0,44.95068493150685,14.687100893997446,0.8356164383561644,4.0,-334.0,86486.30136986301,8.073588776388062e-06,0.01858962637898458,0.0
319670,0.0,0.0,0.0,521280.0,7.0,4.0,1.0,0.00496,-3931.0,-46.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,-37.0,47.035616438356165,19.008861174926157,0.9808219178082191,2.0,-35.0,511282.84931506845,1.881564452517302e-06,0.020852749301025163,0.0
206142,0.0,0.0,0.0,1024740.0,7.0,1.0,1.0,0.005002,-5416.0,-1057.0,1.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,51.0,0.0,-1797.0,48.33150684931507,19.53671928620453,0.39452054794520547,2.0,-342.0,404280.98630136985,3.8499575301559956e-07,0.008162802562213026,0.0
144241,0.0,1.0,1.0,450000.0,7.0,2.0,1.0,0.0145199999999999,-8420.0,-1246.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-1466.0,23.443835616438356,18.335166850018336,2.9808219178082194,0.0,0.0,1341369.8630136987,6.624048706240488e-06,0.1271473647306299,0.0
355715,0.0,0.0,0.0,381528.0,7.0,1.0,1.0,0.00733,-12556.0,-3918.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,-387.0,55.87945205479452,20.563667232597624,7.6876712328767125,3.0,-100.0,2933061.8301369864,2.0149690803497287e-05,0.13757599529319475,0.0
399252,0.0,0.0,0.0,490495.5,3.0,4.0,1.0,0.020246,-9236.0,-3115.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,-2361.0,53.583561643835615,18.677004797806717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366462,1.0,1.0,0.0,900000.0,7.0,1.0,1.0,0.032561,-2803.0,-2833.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,-1529.0,32.97808219178082,20.0,7.2,2.0,-503.0,6480000.0,8e-06,0.21832682562100192,0.0
285371,1.0,1.0,1.0,855000.0,4.0,1.0,1.0,0.0038179999999999,-16.0,-3306.0,1.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,-1706.0,60.156164383561645,20.0,4.353424657534247,4.0,-176.0,3722178.082191781,5.09172474565409e-06,0.0723687206813317,0.0
213176,0.0,0.0,0.0,855882.0,7.0,1.0,1.0,0.025164,-1378.0,-2753.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-1594.0,27.983561643835618,19.527310061601643,9.139726027397261,1.0,-188.0,7822526.991780822,1.0678722098837527e-05,0.3266105345604073,0.0
189151,0.0,0.0,1.0,848745.0,4.0,1.0,1.0,0.010147,-1411.0,-1361.0,1.0,1.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,39.0,0.0,-628.0,48.827397260273976,22.623245771860383,25.71232876712329,3.0,-42.0,21823210.479452055,3.0294527528437032e-05,0.5265963416002694,0.0
